round,event,driver,team,quali_pts,quali_position,grid_position,finish_position,grid_penalty_positions,race_finish_pts,race_gain_pts,race_fl_pts,race_penalty,race_total,sprint_finish_pts,sprint_gain_pts,sprint_fl_pts,sprint_penalty,sprint_total,positive_pts,is_dnf,total_pts
11,Austrian Grand Prix,HUL,Kick Sauber,0,20.0,20.0,9.0,0.0,3,11,0,0,14,,,,,,14,False,14
11,Austrian Grand Prix,STR,Aston Martin,0,16.0,16.0,14.0,0.0,1,2,0,0,3,,,,,,3,False,3
11,Austrian Grand Prix,LEC,Ferrari,9,2.0,2.0,3.0,0.0,16,0,0,0,16,,,,,,25,False,25
11,Austrian Grand Prix,BOR,Kick Sauber,3,8.0,8.0,8.0,0.0,5,0,0,0,5,,,,,,8,False,8
11,Austrian Grand Prix,VER,Red Bull Racing,4,7.0,7.0,18.0,0.0,0,0,0,-10,-10,,,,,,4,True,-6
11,Austrian Grand Prix,ALB,Williams,0,12.0,12.0,17.0,0.0,0,0,0,-10,-10,,,,,,0,True,-10
11,Austrian Grand Prix,GAS,Alpine,1,10.0,10.0,13.0,0.0,1,0,0,0,1,,,,,,2,False,2
11,Austrian Grand Prix,OCO,Haas F1 Team,0,17.0,17.0,10.0,0.0,2,7,0,0,9,,,,,,9,False,9
11,Austrian Grand Prix,HAD,Racing Bulls,0,13.0,13.0,12.0,0.0,1,1,0,0,2,,,,,,2,False,2
11,Austrian Grand Prix,ALO,Aston Martin,0,11.0,11.0,7.0,0.0,7,4,0,0,11,,,,,,11,False,11
11,Austrian Grand Prix,ANT,Mercedes,2,9.0,9.0,19.0,0.0,0,0,0,-10,-10,,,,,,2,True,-8
11,Austrian Grand Prix,BEA,Haas F1 Team,0,15.0,15.0,11.0,0.0,1,4,0,0,5,,,,,,5,False,5
11,Austrian Grand Prix,TSU,Red Bull Racing,0,18.0,18.0,16.0,0.0,0,2,0,0,2,,,,,,2,False,2
11,Austrian Grand Prix,LAW,Racing Bulls,5,6.0,6.0,6.0,0.0,9,0,0,0,9,,,,,,14,False,14
12,British Grand Prix,NOR,McLaren,8,3.0,3.0,1.0,0.0,25,2,0,0,27,,,,,,35,False,35
12,British Grand Prix,RUS,Mercedes,7,4.0,4.0,10.0,0.0,2,0,0,0,2,,,,,,9,False,9
12,British Grand Prix,COL,Alpine,0,20.0,20.0,20.0,0.0,0,0,0,-10,-10,,,,,,0,True,-10
12,British Grand Prix,SAI,Williams,0,11.0,9.0,12.0,2.0,1,0,0,0,1,,,,,,1,False,1
12,British Grand Prix,HAM,Ferrari,6,5.0,5.0,4.0,0.0,13,1,0,0,14,,,,,,20,False,20
12,British Grand Prix,PIA,McLaren,9,2.0,2.0,2.0,0.0,20,0,0,0,20,,,,,,29,False,29
12,British Grand Prix,HUL,Kick Sauber,0,19.0,19.0,3.0,0.0,16,16,0,0,32,,,,,,32,False,32
12,British Grand Prix,STR,Aston Martin,0,18.0,17.0,7.0,1.0,7,10,0,0,17,,,,,,17,False,17
12,British Grand Prix,LEC,Ferrari,5,6.0,6.0,14.0,0.0,1,0,0,0,1,,,,,,6,False,6
12,British Grand Prix,BOR,Kick Sauber,0,17.0,16.0,18.0,1.0,0,0,0,-10,-10,,,,,,0,True,-10
12,British Grand Prix,VER,Red Bull Racing,10,1.0,1.0,5.0,0.0,11,0,0,0,11,,,,,,21,False,21
12,British Grand Prix,ALB,Williams,0,14.0,13.0,8.0,1.0,5,5,0,0,10,,,,,,10,False,10
12,British Grand Prix,GAS,Alpine,1,10.0,8.0,6.0,2.0,9,2,0,0,11,,,,,,12,False,12
12,British Grand Prix,OCO,Haas F1 Team,0,15.0,14.0,13.0,1.0,1,1,0,0,2,,,,,,2,False,2
12,British Grand Prix,HAD,Racing Bulls,0,13.0,12.0,17.0,1.0,0,0,0,-10,-10,,,,,,0,True,-10
12,British Grand Prix,ALO,Aston Martin,2,9.0,7.0,9.0,2.0,3,0,0,0,3,,,,,,5,False,5
12,British Grand Prix,ANT,Mercedes,4,7.0,10.0,16.0,-3.0,0,0,0,-10,-10,,,,,,4,True,-6
12,British Grand Prix,BEA,Haas F1 Team,3,8.0,18.0,11.0,-10.0,1,7,0,0,8,,,,,,11,False,11
12,British Grand Prix,TSU,Red Bull Racing,0,12.0,11.0,15.0,1.0,1,0,0,0,1,,,,,,1,False,1
12,British Grand Prix,LAW,Racing Bulls,0,16.0,15.0,19.0,1.0,0,0,0,-10,-10,,,,,,0,True,-10
13,Belgian Grand Prix,NOR,McLaren,10,1.0,1.0,2.0,0.0,20,0,0,0,20,6.0,0.0,0.0,0.0,6.0,36,False,36
13,Belgian Grand Prix,RUS,Mercedes,5,6.0,6.0,5.0,0.0,11,1,0,0,12,0.0,1.0,0.0,0.0,1.0,18,False,18
13,Belgian Grand Prix,COL,Alpine,0,17.0,15.0,19.0,2.0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,1,False,1
13,Belgian Grand Prix,SAI,Williams,0,15.0,17.0,18.0,-2.0,0,0,0,0,0,3.0,0.0,0.0,0.0,3.0,3,False,3
13,Belgian Grand Prix,HAM,Ferrari,0,16.0,18.0,7.0,-2.0,7,11,0,0,18,0.0,3.0,0.0,0.0,3.0,21,False,21
13,Belgian Grand Prix,PIA,McLaren,9,2.0,2.0,1.0,0.0,25,1,0,0,26,7.0,0.0,0.0,0.0,7.0,42,False,42
13,Belgian Grand Prix,HUL,Kick Sauber,0,14.0,14.0,12.0,0.0,1,2,0,0,3,0.0,0.0,0.0,0.0,0.0,3,False,3
13,Belgian Grand Prix,STR,Aston Martin,0,20.0,16.0,14.0,4.0,1,2,0,0,3,0.0,2.0,0.0,0.0,2.0,5,False,5
13,Belgian Grand Prix,LEC,Ferrari,8,3.0,3.0,3.0,0.0,16,0,0,0,16,5.0,0.0,0.0,0.0,5.0,29,False,29
13,Belgian Grand Prix,BOR,Kick Sauber,1,10.0,10.0,9.0,0.0,3,1,0,0,4,0.0,1.0,0.0,0.0,1.0,6,False,6
13,Belgian Grand Prix,VER,Red Bull Racing,7,4.0,4.0,4.0,0.0,13,0,0,0,13,8.0,1.0,0.0,0.0,9.0,29,False,29
13,Belgian Grand Prix,ALB,Williams,6,5.0,5.0,6.0,0.0,9,0,0,0,9,0.0,0.0,0.0,0.0,0.0,15,False,15
13,Belgian Grand Prix,GAS,Alpine,0,13.0,13.0,10.0,0.0,2,3,0,0,5,0.0,0.0,0.0,-5.0,-5.0,5,False,0
13,Belgian Grand Prix,OCO,Haas F1 Team,0,11.0,11.0,15.0,0.0,1,0,0,0,1,4.0,0.0,0.0,0.0,4.0,5,False,5
13,Belgian Grand Prix,HAD,Racing Bulls,3,8.0,8.0,20.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0.0,2.0,5,False,5
13,Belgian Grand Prix,ALO,Aston Martin,0,19.0,20.0,17.0,-1.0,0,3,0,0,3,0.0,0.0,0.0,0.0,0.0,3,False,3
13,Belgian Grand Prix,ANT,Mercedes,0,18.0,19.0,16.0,-1.0,0,3,0,0,3,0.0,2.0,0.0,0.0,2.0,5,False,5
13,Belgian Grand Prix,BEA,Haas F1 Team,0,12.0,12.0,11.0,0.0,1,1,0,0,2,2.0,0.0,0.0,0.0,2.0,4,False,4
13,Belgian Grand Prix,TSU,Red Bull Racing,4,7.0,7.0,13.0,0.0,1,0,0,0,1,0.0,1.0,0.0,0.0,1.0,6,False,6
13,Belgian Grand Prix,LAW,Racing Bulls,2,9.0,9.0,8.0,0.0,5,1,0,0,6,0.0,1.0,0.0,0.0,1.0,9,False,9
14,Hungarian Grand Prix,NOR,McLaren,8,3.0,3.0,1.0,0.0,25,2,0,0,27,,,,,,35,False,35
14,Hungarian Grand Prix,RUS,Mercedes,7,4.0,4.0,3.0,0.0,16,1,0,0,17,,,,,,24,False,24
14,Hungarian Grand Prix,COL,Alpine,0,14.0,14.0,18.0,0.0,0,0,0,0,0,,,,,,0,False,0
14,Hungarian Grand Prix,SAI,Williams,0,13.0,13.0,14.0,0.0,1,0,0,0,1,,,,,,1,False,1
14,Hungarian Grand Prix,HAM,Ferrari,0,12.0,12.0,12.0,0.0,1,0,0,0,1,,,,,,1,False,1
14,Hungarian Grand Prix,PIA,McLaren,9,2.0,2.0,2.0,0.0,20,0,0,0,20,,,,,,29,False,29
14,Hungarian Grand Prix,HUL,Kick Sauber,0,19.0,18.0,13.0,1.0,1,5,0,0,6,,,,,,6,False,6
14,Hungarian Grand Prix,STR,Aston Martin,5,6.0,6.0,7.0,0.0,7,0,0,0,7,,,,,,12,False,12
14,Hungarian Grand Prix,LEC,Ferrari,10,1.0,1.0,4.0,0.0,13,0,0,0,13,,,,,,23,False,23
14,Hungarian Grand Prix,BOR,Kick Sauber,4,7.0,7.0,6.0,0.0,9,1,0,0,10,,,,,,14,False,14
14,Hungarian Grand Prix,VER,Red Bull Racing,3,8.0,8.0,9.0,0.0,3,0,0,0,3,,,,,,6,False,6
14,Hungarian Grand Prix,ALB,Williams,0,20.0,19.0,15.0,1.0,1,4,0,0,5,,,,,,5,False,5
14,Hungarian Grand Prix,GAS,Alpine,0,17.0,16.0,19.0,1.0,0,0,0,0,0,,,,,,0,False,0
14,Hungarian Grand Prix,OCO,Haas F1 Team,0,18.0,17.0,16.0,1.0,0,1,0,0,1,,,,,,1,False,1
14,Hungarian Grand Prix,HAD,Racing Bulls,1,10.0,10.0,11.0,0.0,1,0,0,0,1,,,,,,2,False,2
14,Hungarian Grand Prix,ALO,Aston Martin,6,5.0,5.0,5.0,0.0,11,0,0,0,11,,,,,,17,False,17
14,Hungarian Grand Prix,ANT,Mercedes,0,15.0,15.0,10.0,0.0,2,5,0,0,7,,,,,,7,False,7
14,Hungarian Grand Prix,TSU,Red Bull Racing,0,16.0,20.0,17.0,-4.0,0,3,0,0,3,,,,,,3,False,3
14,Hungarian Grand Prix,BEA,Haas F1 Team,0,11.0,11.0,20.0,0.0,0,0,0,-10,-10,,,,,,0,True,-10
14,Hungarian Grand Prix,LAW,Racing Bulls,2,9.0,9.0,8.0,0.0,5,1,0,0,6,,,,,,8,False,8
15,Dutch Grand Prix,RUS,Mercedes,6,5.0,5.0,4.0,0.0,13,1,0,0,14,,,,,,20,False,20
15,Dutch Grand Prix,NOR,McLaren,9,2.0,2.0,18.0,0.0,0,0,0,-10,-10,,,,,,9,True,-1
15,Dutch Grand Prix,COL,Alpine,0,16.0,16.0,11.0,0.0,1,5,0,0,6,,,,,,6,False,6
15,Dutch Grand Prix,SAI,Williams,2,9.0,9.0,13.0,0.0,1,0,0,0,1,,,,,,3,False,3
15,Dutch Grand Prix,HAM,Ferrari,4,7.0,7.0,20.0,0.0,0,0,0,-10,-10,,,,,,4,True,-6
15,Dutch Grand Prix,PIA,McLaren,10,1.0,1.0,1.0,0.0,25,0,0,0,25,,,,,,35,False,35
15,Dutch Grand Prix,HUL,Kick Sauber,0,17.0,17.0,14.0,0.0,1,3,0,0,4,,,,,,4,False,4
15,Dutch Grand Prix,STR,Aston Martin,0,20.0,19.0,7.0,1.0,7,12,0,0,19,,,,,,19,False,19
15,Dutch Grand Prix,BOR,Kick Sauber,0,13.0,13.0,15.0,0.0,1,0,0,0,1,,,,,,1,False,1
15,Dutch Grand Prix,LEC,Ferrari,5,6.0,6.0,19.0,0.0,0,0,0,-10,-10,,,,,,5,True,-5
15,Dutch Grand Prix,VER,Red Bull Racing,8,3.0,3.0,2.0,0.0,20,1,0,0,21,,,,,,29,False,29
15,Dutch Grand Prix,ALB,Williams,0,15.0,15.0,5.0,0.0,11,10,0,0,21,,,,,,21,False,21
15,Dutch Grand Prix,GAS,Alpine,0,14.0,14.0,17.0,0.0,0,0,0,0,0,,,,,,0,False,0
15,Dutch Grand Prix,OCO,Haas F1 Team,0,18.0,18.0,10.0,0.0,2,8,0,0,10,,,,,,10,False,10
15,Dutch Grand Prix,HAD,Racing Bulls,7,4.0,4.0,3.0,0.0,16,1,0,0,17,,,,,,24,False,24
15,Dutch Grand Prix,ALO,Aston Martin,1,10.0,10.0,8.0,0.0,5,2,0,0,7,,,,,,8,False,8
15,Dutch Grand Prix,ANT,Mercedes,0,11.0,11.0,16.0,0.0,0,0,0,0,0,,,,,,0,False,0
15,Dutch Grand Prix,BEA,Haas F1 Team,0,19.0,20.0,6.0,-1.0,9,14,0,0,23,,,,,,23,False,23
15,Dutch Grand Prix,TSU,Red Bull Racing,0,12.0,12.0,9.0,0.0,3,3,0,0,6,,,,,,6,False,6
15,Dutch Grand Prix,LAW,Racing Bulls,3,8.0,8.0,12.0,0.0,1,0,0,0,1,,,,,,4,False,4
16,Italian Grand Prix,NOR,McLaren,9,2.0,2.0,2.0,0.0,20,0,0,0,20,,,,,,29,False,29
16,Italian Grand Prix,RUS,Mercedes,5,6.0,5.0,5.0,1.0,11,0,0,0,11,,,,,,16,False,16
16,Italian Grand Prix,COL,Alpine,0,18.0,17.0,17.0,1.0,0,0,0,0,0,,,,,,0,False,0
16,Italian Grand Prix,SAI,Williams,0,13.0,13.0,11.0,0.0,1,2,0,0,3,,,,,,3,False,3
16,Italian Grand Prix,HAM,Ferrari,6,5.0,10.0,6.0,-5.0,9,4,0,0,13,,,,,,19,False,19
16,Italian Grand Prix,PIA,McLaren,8,3.0,3.0,3.0,0.0,16,0,0,0,16,,,,,,24,False,24
16,Italian Grand Prix,HUL,Kick Sauber,0,12.0,12.0,20.0,0.0,0,0,0,-10,-10,,,,,,0,True,-10
16,Italian Grand Prix,STR,Aston Martin,0,17.0,16.0,18.0,1.0,0,0,0,0,0,,,,,,0,False,0
16,Italian Grand Prix,LEC,Ferrari,7,4.0,4.0,4.0,0.0,13,0,0,0,13,,,,,,20,False,20
16,Italian Grand Prix,BOR,Kick Sauber,3,8.0,7.0,8.0,1.0,5,0,0,0,5,,,,,,8,False,8
16,Italian Grand Prix,VER,Red Bull Racing,10,1.0,1.0,1.0,0.0,25,0,0,0,25,,,,,,35,False,35
16,Italian Grand Prix,ALB,Williams,0,14.0,14.0,7.0,0.0,7,7,0,0,14,,,,,,14,False,14
16,Italian Grand Prix,GAS,Alpine,0,19.0,20.0,16.0,-1.0,0,4,0,0,4,,,,,,4,False,4
16,Italian Grand Prix,OCO,Haas F1 Team,0,15.0,15.0,15.0,0.0,1,0,0,0,1,,,,,,1,False,1
16,Italian Grand Prix,HAD,Racing Bulls,0,16.0,19.0,10.0,-3.0,2,9,0,0,11,,,,,,11,False,11
16,Italian Grand Prix,ALO,Aston Martin,2,9.0,8.0,19.0,1.0,0,0,0,-10,-10,,,,,,2,True,-8
16,Italian Grand Prix,ANT,Mercedes,4,7.0,6.0,9.0,1.0,3,0,0,0,3,,,,,,7,False,7
16,Italian Grand Prix,BEA,Haas F1 Team,0,11.0,11.0,12.0,0.0,1,0,0,0,1,,,,,,1,False,1
16,Italian Grand Prix,TSU,Red Bull Racing,1,10.0,9.0,13.0,1.0,1,0,0,0,1,,,,,,2,False,2
16,Italian Grand Prix,LAW,Racing Bulls,0,20.0,18.0,14.0,2.0,1,4,0,0,5,,,,,,5,False,5
17,Azerbaijan Grand Prix,RUS,Mercedes,6,5.0,5.0,2.0,0.0,20,3,0,0,23,,,,,,29,False,29
17,Azerbaijan Grand Prix,NOR,McLaren,4,7.0,7.0,7.0,0.0,7,0,0,0,7,,,,,,11,False,11
17,Azerbaijan Grand Prix,COL,Alpine,0,16.0,16.0,19.0,0.0,0,0,0,0,0,,,,,,0,False,0
17,Azerbaijan Grand Prix,SAI,Williams,9,2.0,2.0,3.0,0.0,16,0,0,0,16,,,,,,25,False,25
17,Azerbaijan Grand Prix,HAM,Ferrari,0,12.0,12.0,8.0,0.0,5,4,0,0,9,,,,,,9,False,9
17,Azerbaijan Grand Prix,PIA,McLaren,2,9.0,9.0,20.0,0.0,0,0,0,-10,-10,,,,,,2,True,-8
17,Azerbaijan Grand Prix,HUL,Kick Sauber,0,17.0,17.0,16.0,0.0,0,1,0,0,1,,,,,,1,False,1
17,Azerbaijan Grand Prix,STR,Aston Martin,0,14.0,14.0,17.0,0.0,0,0,0,0,0,,,,,,0,False,0
17,Azerbaijan Grand Prix,LEC,Ferrari,1,10.0,10.0,9.0,0.0,3,1,0,0,4,,,,,,5,False,5
17,Azerbaijan Grand Prix,BOR,Kick Sauber,0,13.0,13.0,11.0,0.0,1,2,0,0,3,,,,,,3,False,3
17,Azerbaijan Grand Prix,VER,Red Bull Racing,10,1.0,1.0,1.0,0.0,25,0,0,0,25,,,,,,35,False,35
17,Azerbaijan Grand Prix,ALB,Williams,0,19.0,19.0,13.0,0.0,1,6,0,0,7,,,,,,7,False,7
17,Azerbaijan Grand Prix,GAS,Alpine,0,18.0,18.0,18.0,0.0,0,0,0,0,0,,,,,,0,False,0
17,Azerbaijan Grand Prix,OCO,Haas F1 Team,0,20.0,20.0,14.0,0.0,1,6,0,0,7,,,,,,7,False,7
17,Azerbaijan Grand Prix,HAD,Racing Bulls,3,8.0,8.0,10.0,0.0,2,0,0,0,2,,,,,,5,False,5
17,Azerbaijan Grand Prix,ALO,Aston Martin,0,11.0,11.0,15.0,0.0,1,0,0,0,1,,,,,,1,False,1
17,Azerbaijan Grand Prix,ANT,Mercedes,7,4.0,4.0,4.0,0.0,13,0,0,0,13,,,,,,20,False,20
17,Azerbaijan Grand Prix,TSU,Red Bull Racing,5,6.0,6.0,6.0,0.0,9,0,0,0,9,,,,,,14,False,14
17,Azerbaijan Grand Prix,BEA,Haas F1 Team,0,15.0,15.0,12.0,0.0,1,3,0,0,4,,,,,,4,False,4
17,Azerbaijan Grand Prix,LAW,Racing Bulls,8,3.0,3.0,5.0,0.0,11,0,0,0,11,,,,,,19,False,19
18,Singapore Grand Prix,RUS,Mercedes,10,1.0,1.0,1.0,0.0,25,0,0,0,25,,,,,,35,False,35
18,Singapore Grand Prix,NOR,McLaren,6,5.0,5.0,3.0,0.0,16,2,0,0,18,,,,,,24,False,24
18,Singapore Grand Prix,COL,Alpine,0,16.0,16.0,16.0,0.0,0,0,0,0,0,,,,,,0,False,0
18,Singapore Grand Prix,SAI,Williams,0,20.0,18.0,10.0,2.0,2,8,0,0,10,,,,,,10,False,10
18,Singapore Grand Prix,HAM,Ferrari,5,6.0,6.0,8.0,0.0,5,0,0,0,5,,,,,,10,False,10
18,Singapore Grand Prix,PIA,McLaren,8,3.0,3.0,4.0,0.0,13,0,0,0,13,,,,,,21,False,21
18,Singapore Grand Prix,HUL,Kick Sauber,0,11.0,11.0,20.0,0.0,0,0,0,0,0,,,,,,0,False,0
18,Singapore Grand Prix,STR,Aston Martin,0,15.0,15.0,13.0,0.0,1,2,0,0,3,,,,,,3,False,3
18,Singapore Grand Prix,LEC,Ferrari,4,7.0,7.0,6.0,0.0,9,1,0,0,10,,,,,,14,False,14
18,Singapore Grand Prix,BOR,Kick Sauber,0,14.0,14.0,17.0,0.0,0,0,0,0,0,,,,,,0,False,0
18,Singapore Grand Prix,VER,Red Bull Racing,9,2.0,2.0,2.0,0.0,20,0,0,0,20,,,,,,29,False,29
18,Singapore Grand Prix,ALB,Williams,0,19.0,20.0,14.0,-1.0,1,6,0,0,7,,,,,,7,False,7
18,Singapore Grand Prix,GAS,Alpine,0,18.0,19.0,19.0,-1.0,0,0,0,0,0,,,,,,0,False,0
18,Singapore Grand Prix,OCO,Haas F1 Team,0,17.0,17.0,18.0,0.0,0,0,0,0,0,,,,,,0,False,0
18,Singapore Grand Prix,HAD,Racing Bulls,3,8.0,8.0,11.0,0.0,1,0,0,0,1,,,,,,4,False,4
18,Singapore Grand Prix,ALO,Aston Martin,1,10.0,10.0,7.0,0.0,7,3,0,0,10,,,,,,11,False,11
18,Singapore Grand Prix,ANT,Mercedes,7,4.0,4.0,5.0,0.0,11,0,0,0,11,,,,,,18,False,18
18,Singapore Grand Prix,BEA,Haas F1 Team,2,9.0,9.0,9.0,0.0,3,0,0,0,3,,,,,,5,False,5
18,Singapore Grand Prix,TSU,Red Bull Racing,0,13.0,13.0,12.0,0.0,1,1,0,0,2,,,,,,2,False,2
18,Singapore Grand Prix,LAW,Racing Bulls,0,12.0,12.0,15.0,0.0,1,0,0,0,1,,,,,,1,False,1
19,United States Grand Prix,NOR,McLaren,9,2.0,2.0,2.0,0.0,20,0,0,0,20,0.0,0.0,0.0,-5.0,-5.0,29,False,24
19,United States Grand Prix,RUS,Mercedes,7,4.0,4.0,6.0,0.0,9,0,0,0,9,7.0,3.0,0.0,0.0,10.0,26,False,26
19,United States Grand Prix,COL,Alpine,0,15.0,15.0,17.0,0.0,0,0,0,0,0,0.0,3.0,0.0,0.0,3.0,3,False,3
19,United States Grand Prix,SAI,Williams,2,9.0,9.0,20.0,0.0,0,0,0,-10,-10,6.0,4.0,0.0,0.0,10.0,12,True,2
19,United States Grand Prix,HAM,Ferrari,6,5.0,5.0,4.0,0.0,13,1,0,0,14,5.0,4.0,0.0,0.0,9.0,29,False,29
19,United States Grand Prix,PIA,McLaren,5,6.0,6.0,5.0,0.0,11,1,0,0,12,0.0,0.0,0.0,-5.0,-5.0,17,False,12
19,United States Grand Prix,HUL,Kick Sauber,0,11.0,11.0,8.0,0.0,5,3,0,0,8,0.0,0.0,0.0,0.0,0.0,8,False,8
19,United States Grand Prix,STR,Aston Martin,0,18.0,19.0,12.0,-1.0,1,7,0,0,8,0.0,0.0,0.0,-5.0,-5.0,8,False,3
19,United States Grand Prix,LEC,Ferrari,8,3.0,3.0,3.0,0.0,16,0,0,0,16,4.0,5.0,0.0,0.0,9.0,33,False,33
19,United States Grand Prix,BOR,Kick Sauber,0,16.0,16.0,18.0,0.0,0,0,0,0,0,0.0,9.0,0.0,0.0,9.0,9,False,9
19,United States Grand Prix,VER,Red Bull Racing,10,1.0,1.0,1.0,0.0,25,0,0,0,25,8.0,0.0,0.0,0.0,8.0,43,False,43
19,United States Grand Prix,ALB,Williams,0,19.0,18.0,14.0,1.0,1,4,0,0,5,3.0,3.0,0.0,0.0,6.0,11,False,11
19,United States Grand Prix,GAS,Alpine,0,14.0,14.0,19.0,0.0,0,0,0,0,0,0.0,3.0,0.0,0.0,3.0,3,False,3
19,United States Grand Prix,OCO,Haas F1 Team,0,17.0,17.0,15.0,0.0,1,2,0,0,3,0.0,0.0,0.0,-5.0,-5.0,3,False,-2
19,United States Grand Prix,HAD,Racing Bulls,0,20.0,20.0,16.0,0.0,0,4,0,0,4,0.0,0.0,0.0,0.0,0.0,4,False,4
19,United States Grand Prix,ALO,Aston Martin,1,10.0,10.0,10.0,0.0,2,0,0,0,2,0.0,0.0,0.0,-5.0,-5.0,3,False,-2
19,United States Grand Prix,ANT,Mercedes,4,7.0,7.0,13.0,0.0,1,0,0,0,1,1.0,3.0,0.0,0.0,4.0,9,False,9
19,United States Grand Prix,TSU,Red Bull Racing,0,13.0,13.0,7.0,0.0,7,6,0,0,13,2.0,11.0,0.0,0.0,13.0,26,False,26
19,United States Grand Prix,BEA,Haas F1 Team,3,8.0,8.0,9.0,0.0,3,0,0,0,3,0.0,1.0,0.0,0.0,1.0,7,False,7
19,United States Grand Prix,LAW,Racing Bulls,0,12.0,12.0,11.0,0.0,1,1,0,0,2,0.0,6.0,0.0,0.0,6.0,8,False,8
20,Mexico City Grand Prix,NOR,McLaren,10,1.0,1.0,1.0,0.0,25,0,0,0,25,,,,,,35,False,35
20,Mexico City Grand Prix,RUS,Mercedes,7,4.0,4.0,7.0,0.0,7,0,0,0,7,,,,,,14,False,14
20,Mexico City Grand Prix,COL,Alpine,0,20.0,20.0,16.0,0.0,0,4,0,0,4,,,,,,4,False,4
20,Mexico City Grand Prix,SAI,Williams,4,7.0,12.0,17.0,-5.0,0,0,0,-10,-10,,,,,,4,True,-6
20,Mexico City Grand Prix,HAM,Ferrari,8,3.0,3.0,8.0,0.0,5,0,0,0,5,,,,,,13,False,13
20,Mexico City Grand Prix,PIA,McLaren,3,8.0,7.0,5.0,1.0,11,2,0,0,13,,,,,,16,False,16
20,Mexico City Grand Prix,HUL,Kick Sauber,0,13.0,13.0,19.0,0.0,0,0,0,-10,-10,,,,,,0,True,-10
20,Mexico City Grand Prix,STR,Aston Martin,0,19.0,19.0,14.0,0.0,1,5,0,0,6,,,,,,6,False,6
20,Mexico City Grand Prix,LEC,Ferrari,9,2.0,2.0,2.0,0.0,20,0,0,0,20,,,,,,29,False,29
20,Mexico City Grand Prix,BOR,Kick Sauber,0,16.0,16.0,10.0,0.0,2,6,0,0,8,,,,,,8,False,8
20,Mexico City Grand Prix,VER,Red Bull Racing,6,5.0,5.0,3.0,0.0,16,2,0,0,18,,,,,,24,False,24
20,Mexico City Grand Prix,ALB,Williams,0,17.0,17.0,12.0,0.0,1,5,0,0,6,,,,,,6,False,6
20,Mexico City Grand Prix,GAS,Alpine,0,18.0,18.0,15.0,0.0,1,3,0,0,4,,,,,,4,False,4
20,Mexico City Grand Prix,OCO,Haas F1 Team,0,12.0,11.0,9.0,1.0,3,2,0,0,5,,,,,,5,False,5
20,Mexico City Grand Prix,HAD,Racing Bulls,2,9.0,8.0,13.0,1.0,1,0,0,0,1,,,,,,3,False,3
20,Mexico City Grand Prix,ALO,Aston Martin,0,14.0,14.0,18.0,0.0,0,0,0,-10,-10,,,,,,0,True,-10
20,Mexico City Grand Prix,ANT,Mercedes,5,6.0,6.0,6.0,0.0,9,0,0,0,9,,,,,,14,False,14
20,Mexico City Grand Prix,BEA,Haas F1 Team,1,10.0,9.0,4.0,1.0,13,5,0,0,18,,,,,,19,False,19
20,Mexico City Grand Prix,TSU,Red Bull Racing,0,11.0,10.0,11.0,1.0,1,0,0,0,1,,,,,,1,False,1
20,Mexico City Grand Prix,LAW,Racing Bulls,0,15.0,15.0,20.0,0.0,0,0,0,-10,-10,,,,,,0,True,-10
21,São Paulo Grand Prix,NOR,McLaren,10,1.0,1.0,1.0,0.0,25,0,0,0,25,8.0,0.0,0.0,0.0,8.0,43,False,43
21,São Paulo Grand Prix,RUS,Mercedes,5,6.0,6.0,4.0,0.0,13,2,0,0,15,6.0,1.0,0.0,0.0,7.0,27,False,27
21,São Paulo Grand Prix,COL,Alpine,0,18.0,16.0,15.0,2.0,1,1,0,0,2,0.0,0.0,0.0,-5.0,-5.0,2,False,-3
21,São Paulo Grand Prix,SAI,Williams,0,15.0,15.0,13.0,0.0,1,2,0,0,3,0.0,6.0,0.0,0.0,6.0,9,False,9
21,São Paulo Grand Prix,HAM,Ferrari,0,13.0,13.0,18.0,0.0,0,0,0,-10,-10,2.0,4.0,0.0,0.0,6.0,6,True,-4
21,São Paulo Grand Prix,PIA,McLaren,7,4.0,4.0,5.0,0.0,11,0,0,0,11,0.0,0.0,0.0,-5.0,-5.0,18,False,13
21,São Paulo Grand Prix,HUL,Kick Sauber,1,10.0,10.0,9.0,0.0,3,1,0,0,4,0.0,0.0,0.0,0.0,0.0,5,False,5
21,São Paulo Grand Prix,STR,Aston Martin,0,14.0,14.0,16.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,False,0
21,São Paulo Grand Prix,LEC,Ferrari,8,3.0,3.0,19.0,0.0,0,0,0,-10,-10,4.0,3.0,0.0,0.0,7.0,15,True,5
21,São Paulo Grand Prix,BOR,Kick Sauber,0,,18.0,20.0,,0,0,0,-10,-10,0.0,0.0,0.0,-5.0,-5.0,0,True,-15
21,São Paulo Grand Prix,VER,Red Bull Racing,0,16.0,19.0,3.0,-3.0,16,16,0,0,32,5.0,2.0,0.0,0.0,7.0,39,False,39
21,São Paulo Grand Prix,ALB,Williams,0,12.0,12.0,11.0,0.0,1,1,0,0,2,0.0,0.0,0.0,0.0,0.0,2,False,2
21,São Paulo Grand Prix,GAS,Alpine,2,9.0,9.0,10.0,0.0,2,0,0,0,2,1.0,5.0,0.0,0.0,6.0,10,False,10
